Open Time,Open,High,Low,Close,Volume
2024-03-16,0.00732200,0.02944400,0.00732200,0.02079000,45435760752.00
2024-03-17,0.02077200,0.02480000,0.01481000,0.01843900,52734338684.00
2024-03-18,0.01844300,0.01940000,0.00966200,0.01062900,71752468893.00
2024-03-19,0.01062500,0.01356800,0.00871600,0.01126700,91311417035.00
2024-03-20,0.01126800,0.01290000,0.01064500,0.01200000,49938004178.00
2024-03-21,0.01200200,0.01488800,0.01090800,0.01383000,51044344484.00
2024-03-22,0.01383000,0.01687000,0.01300000,0.01464200,48582280816.00
2024-03-23,0.01464200,0.01555000,0.01387000,0.01390300,21294594756.00
2024-03-24,0.01390300,0.01448300,0.01263100,0.01420600,21509832167.00
2024-03-25,0.01420400,0.01530000,0.01295000,0.01409500,23393365093.00
2024-03-26,0.01409500,0.01486100,0.01320000,0.01352900,17789160533.00
2024-03-27,0.01352900,0.01400000,0.01238300,0.01259500,18591402715.00
2024-03-28,0.01259500,0.01488000,0.01206000,0.01456800,25057475764.00
2024-03-29,0.01456700,0.01456900,0.01268000,0.01299100,15551670630.00
2024-03-30,0.01299000,0.01580000,0.01281700,0.01392100,28841432064.00
2024-03-31,0.01392100,0.01483100,0.01353900,0.01453800,15731480862.00
2024-04-01,0.01453800,0.01780000,0.01429500,0.01742200,52713840155.00
2024-04-02,0.01742500,0.01860000,0.01544000,0.01610300,39963176626.00
2024-04-03,0.01609700,0.01851200,0.01565700,0.01575200,29765225815.00
2024-04-04,0.01575400,0.01635200,0.01455900,0.01479200,18578953247.00
2024-04-05,0.01479000,0.01509200,0.01322000,0.01382900,18814517294.00
2024-04-06,0.01382900,0.01472700,0.01330000,0.01455700,14357588771.00
2024-04-07,0.01455900,0.01492000,0.01359900,0.01414400,12472968733.00
2024-04-08,0.01414400,0.01492100,0.01388300,0.01434400,13568790392.00
2024-04-09,0.01434400,0.01450000,0.01267000,0.01280200,18302842706.00
2024-04-10,0.01280300,0.01342100,0.01220700,0.01307700,17902414508.00
2024-04-11,0.01307900,0.01318000,0.01234400,0.01265600,10652989420.00
2024-04-12,0.01265600,0.01290500,0.00880000,0.00990400,26249602850.00
2024-04-13,0.00990400,0.01050700,0.00711800,0.00823500,26808968666.00
2024-04-14,0.00823100,0.00959300,0.00780000,0.00944900,23601398469.00
2024-04-15,0.00944800,0.00957600,0.00803000,0.00841200,17850960435.00
2024-04-16,0.00841300,0.00862800,0.00788000,0.00851700,15174868048.00
2024-04-17,0.00851600,0.00977400,0.00810400,0.00917200,24300562812.00
