Open Time,Open,High,Low,Close,Volume
2021-01-01 05:30:00,28923.63000000,29600.00000000,28624.57000000,29331.69000000,54182.92501100
2021-01-02 05:30:00,29331.70000000,33300.00000000,28946.53000000,32178.33000000,129993.87336200
2021-01-03 05:30:00,32176.45000000,34778.11000000,31962.99000000,33000.05000000,120957.56675000
2021-01-04 05:30:00,33000.05000000,33600.00000000,28130.00000000,31988.71000000,140899.88569000
2021-01-05 05:30:00,31989.75000000,34360.00000000,29900.00000000,33949.53000000,116049.99703800
2021-01-06 05:30:00,33949.53000000,36939.21000000,33288.00000000,36769.36000000,127139.20131000
2021-01-07 05:30:00,36769.36000000,40365.00000000,36300.00000000,39432.28000000,132825.70043700
2021-01-08 05:30:00,39432.48000000,41950.00000000,36500.00000000,40582.81000000,139789.95749900
2021-01-09 05:30:00,40586.96000000,41380.00000000,38720.00000000,40088.22000000,75785.97967500
2021-01-10 05:30:00,40088.22000000,41350.00000000,35111.11000000,38150.02000000,118209.54450300
2021-01-11 05:30:00,38150.02000000,38264.74000000,30420.00000000,35404.47000000,251156.13828700
2021-01-12 05:30:00,35410.37000000,36628.00000000,32531.00000000,34051.24000000,133948.15199600
2021-01-13 05:30:00,34049.15000000,37850.00000000,32380.00000000,37371.38000000,124477.91493800
2021-01-14 05:30:00,37371.38000000,40100.00000000,36701.23000000,39144.50000000,102950.38942100
2021-01-15 05:30:00,39145.21000000,39747.76000000,34408.00000000,36742.22000000,118300.92091600
2021-01-16 05:30:00,36737.43000000,37950.00000000,35357.80000000,35994.98000000,86348.43150800
2021-01-17 05:30:00,35994.98000000,36852.50000000,33850.00000000,35828.61000000,80157.72738400
2021-01-18 05:30:00,35824.99000000,37469.83000000,34800.00000000,36631.27000000,70698.11875000
2021-01-19 05:30:00,36622.46000000,37850.00000000,35844.06000000,35891.49000000,79611.30776900
2021-01-20 05:30:00,35901.94000000,36415.31000000,33400.00000000,35468.23000000,89368.42291800
2021-01-21 05:30:00,35468.23000000,35600.00000000,30071.00000000,30850.13000000,135004.07665800
2021-01-22 05:30:00,30851.99000000,33826.53000000,28850.00000000,32945.17000000,142971.68404900
2021-01-23 05:30:00,32950.00000000,33456.00000000,31390.16000000,32078.00000000,64595.28767500
2021-01-24 05:30:00,32078.00000000,33071.00000000,30900.00000000,32259.90000000,57978.03796600
2021-01-25 05:30:00,32259.45000000,34875.00000000,31910.00000000,32254.20000000,88499.22692100
2021-01-26 05:30:00,32254.19000000,32921.88000000,30837.37000000,32467.77000000,84972.20691000
2021-01-27 05:30:00,32464.01000000,32557.29000000,29241.72000000,30366.15000000,95911.96171100
2021-01-28 05:30:00,30362.19000000,33783.98000000,29842.10000000,33364.86000000,92621.14561700
2021-01-29 05:30:00,33368.18000000,38531.90000000,31915.40000000,34252.20000000,231827.00562600
2021-01-30 05:30:00,34246.28000000,34933.00000000,32825.00000000,34262.88000000,84889.68134000
2021-01-31 05:30:00,34262.89000000,34342.69000000,32171.67000000,33092.98000000,68742.28038400
2021-02-01 05:30:00,33092.97000000,34717.27000000,32296.16000000,33526.37000000,82718.27688200
2021-02-02 05:30:00,33517.09000000,35984.33000000,33418.00000000,35466.24000000,78056.65988000
2021-02-03 05:30:00,35472.71000000,37662.63000000,35362.38000000,37618.87000000,80784.33366300
