Open Time,Open,High,Low,Close,Volume
2023-12-15,0.00001952,0.00004000,0.00001952,0.00002373,14254363937690.00
2023-12-16,0.00002373,0.00002673,0.00002025,0.00002176,10336215383965.00
2023-12-17,0.00002175,0.00002499,0.00001969,0.00002284,8850276837665.00
2023-12-18,0.00002285,0.00002347,0.00001831,0.00002087,7605055835105.00
2023-12-19,0.00002086,0.00002308,0.00001861,0.00001898,5610167162212.00
2023-12-20,0.00001898,0.00002177,0.00001742,0.00001890,8142691660796.00
2023-12-21,0.00001890,0.00002160,0.00001827,0.00002068,7923713598444.00
2023-12-22,0.00002068,0.00002286,0.00001850,0.00001934,6349667094073.00
2023-12-23,0.00001934,0.00002000,0.00001781,0.00001986,4007006080783.00
2023-12-24,0.00001985,0.00001998,0.00001785,0.00001815,3622569452713.00
2023-12-25,0.00001815,0.00001930,0.00001755,0.00001867,3719287802450.00
2023-12-26,0.00001868,0.00001902,0.00001500,0.00001617,5871907493320.00
2023-12-27,0.00001616,0.00001624,0.00001420,0.00001453,6055213836961.00
2023-12-28,0.00001453,0.00001565,0.00001240,0.00001487,9050303386329.00
2023-12-29,0.00001487,0.00001685,0.00001392,0.00001494,10093751136471.00
2023-12-30,0.00001493,0.00001511,0.00001373,0.00001404,3122692748246.00
2023-12-31,0.00001404,0.00001452,0.00001300,0.00001333,3025950228761.00
2024-01-01,0.00001333,0.00001499,0.00001279,0.00001498,2984165425519.00
2024-01-02,0.00001498,0.00001541,0.00001337,0.00001348,3877972943067.00
2024-01-03,0.00001348,0.00001382,0.00000997,0.00001163,5278106403429.00
2024-01-04,0.00001163,0.00001260,0.00001123,0.00001193,3253134700822.00
2024-01-05,0.00001193,0.00001205,0.00001051,0.00001117,3259588047821.00
2024-01-06,0.00001117,0.00001168,0.00001005,0.00001075,3405837136959.00
2024-01-07,0.00001074,0.00001150,0.00001010,0.00001031,3703441425810.00
2024-01-08,0.00001030,0.00001305,0.00000933,0.00001212,8303943162836.00
2024-01-09,0.00001212,0.00001434,0.00001151,0.00001422,13790239605022.00
2024-01-10,0.00001421,0.00001795,0.00001283,0.00001616,15547400978137.00
2024-01-11,0.00001617,0.00001747,0.00001458,0.00001613,9490374563972.00
2024-01-12,0.00001612,0.00001633,0.00001303,0.00001378,7814052086952.00
2024-01-13,0.00001378,0.00001564,0.00001306,0.00001528,5900829092599.00
2024-01-14,0.00001528,0.00001573,0.00001415,0.00001423,4503631583862.00
2024-01-15,0.00001423,0.00001451,0.00001350,0.00001360,3722880653527.00
2024-01-16,0.00001361,0.00001445,0.00001344,0.00001406,3173508834538.00
2024-01-17,0.00001405,0.00001448,0.00001316,0.00001343,2650890605704.00
2024-01-18,0.00001343,0.00001349,0.00001179,0.00001205,2928540912535.00
2024-01-19,0.00001205,0.00001226,0.00001090,0.00001193,2542082949908.00
2024-01-20,0.00001192,0.00001203,0.00001120,0.00001168,1317411936446.00
2024-01-21,0.00001167,0.00001210,0.00001133,0.00001138,1077883086722.00
2024-01-22,0.00001138,0.00001147,0.00001031,0.00001043,2301893420959.00
2024-01-23,0.00001043,0.00001095,0.00000974,0.00001082,2627826384584.00
2024-01-24,0.00001081,0.00001133,0.00001041,0.00001105,2536251258481.00
2024-01-25,0.00001105,0.00001166,0.00001033,0.00001127,2271626766036.00
2024-01-26,0.00001127,0.00001250,0.00001100,0.00001184,2976834219055.00
2024-01-27,0.00001183,0.00001204,0.00001127,0.00001163,1414596959178.00
