Open Time,Open,High,Low,Close,Volume
2024-04-28,2.76720000,2.83940000,2.62670000,2.65150000,32820680.53000000
2024-04-29,2.65140000,2.81400000,2.55030000,2.77030000,49843012.48000000
2024-04-30,2.77100000,2.80530000,2.34170000,2.50330000,61138885.48000000
2024-05-01,2.50320000,2.71910000,2.26410000,2.61200000,85954475.06000000
2024-05-02,2.61280000,2.84530000,2.50100000,2.73210000,69810174.93000000
2024-05-03,2.73140000,3.16300000,2.71710000,3.10920000,63893190.34000000
2024-05-04,3.10930000,3.48680000,3.08140000,3.39240000,69112601.69000000
2024-05-05,3.39250000,3.50000000,3.17290000,3.22020000,48767049.05000000
2024-05-06,3.22020000,3.67990000,3.20990000,3.36180000,77861820.77000000
2024-05-07,3.36180000,3.58000000,2.99520000,2.99940000,73154080.22000000
2024-05-08,3.00000000,3.01680000,2.73580000,2.77720000,68066803.42000000
2024-05-09,2.77740000,3.18580000,2.77470000,3.12280000,60574569.15000000
2024-05-10,3.12310000,3.25580000,2.90050000,2.97600000,69888877.70000000
2024-05-11,2.97560000,3.15200000,2.97560000,3.00780000,38524896.49000000
2024-05-12,3.00750000,3.06600000,2.93010000,2.97200000,21755865.63000000
2024-05-13,2.97260000,3.36470000,2.75330000,3.00930000,98735464.73000000
2024-05-14,3.00840000,3.16000000,2.76370000,2.78490000,96859527.93000000
2024-05-15,2.78500000,3.09470000,2.75230000,3.04940000,99084982.64000000
2024-05-16,3.04990000,3.15000000,2.74480000,2.84240000,71432346.55000000
2024-05-17,2.84250000,2.96000000,2.77670000,2.79370000,54548168.47000000
2024-05-18,2.79380000,2.83620000,2.50670000,2.55610000,86825474.27000000
2024-05-19,2.55630000,2.62840000,2.42040000,2.53110000,55718022.12000000
2024-05-20,2.53060000,2.87240000,2.49480000,2.82360000,90339552.52000000
2024-05-21,2.82320000,2.90000000,2.65080000,2.75140000,83591636.38000000
2024-05-22,2.75140000,3.28000000,2.72560000,3.03410000,144312356.43000000
2024-05-23,3.03410000,3.05880000,2.70000000,2.92380000,95048212.31000000
2024-05-24,2.92370000,2.94320000,2.71870000,2.86850000,41668130.58000000
2024-05-25,2.86820000,3.10000000,2.84200000,3.09230000,53890231.77000000
2024-05-26,3.09250000,3.24590000,2.92000000,2.95120000,58038493.50000000
2024-05-27,2.95170000,3.44960000,2.94230000,3.40080000,90906811.44000000
2024-05-28,3.40040000,3.84570000,3.16510000,3.77500000,122519320.19000000
2024-05-29,3.77530000,4.08000000,3.66870000,3.67850000,87934825.71000000
2024-05-30,3.67860000,3.80280000,3.31650000,3.36680000,83709220.16000000
2024-05-31,3.36630000,3.55720000,3.18000000,3.30510000,54836566.08000000
2024-06-01,3.30560000,3.45230000,3.26200000,3.27650000,30206442.42000000
2024-06-02,3.27650000,3.35630000,3.10030000,3.19990000,45977303.35000000
2024-06-03,3.20000000,3.51510000,3.07000000,3.26570000,68285558.80000000
2024-06-04,3.26520000,3.50370000,3.20010000,3.41030000,43735468.37000000
2024-06-05,3.41100000,3.58800000,3.35500000,3.39250000,46022580.65000000
2024-06-06,3.39310000,3.45250000,3.21960000,3.23300000,32108157.72000000
2024-06-07,3.23300000,3.35300000,2.53920000,2.85940000,77647674.35000000
2024-06-08,2.85930000,2.93540000,2.65000000,2.70740000,53525300.51000000
2024-06-09,2.70780000,2.81560000,2.64200000,2.77560000,40502913.76000000
2024-06-10,2.77570000,2.91780000,2.64670000,2.69370000,47058244.70000000
2024-06-11,2.69320000,2.73570000,2.38990000,2.54580000,78190106.58000000
2024-06-12,2.54580000,2.90700000,2.43640000,2.66530000,88623014.86000000
2024-06-13,2.66520000,2.66520000,2.35610000,2.38600000,59085235.21000000
2024-06-14,2.38690000,2.49130000,2.20940000,2.34170000,73539185.26000000
2024-06-15,2.34110000,2.46410000,2.30580000,2.42010000,33365592.64000000
2024-06-16,2.42020000,2.63870000,2.36160000,2.60720000,39278135.93000000
2024-06-17,2.60710000,2.64410000,2.22750000,2.30880000,71347784.78000000
2024-06-18,2.30880000,2.32810000,1.88090000,2.06610000,138800315.39000000
2024-06-19,2.06650000,2.16420000,1.97280000,2.02760000,70503786.62000000
2024-06-20,2.02780000,2.19000000,1.94730000,1.95280000,85284133.09000000
2024-06-21,1.95240000,1.98460000,1.73680000,1.76050000,104870459.15000000
2024-06-22,1.76050000,1.81930000,1.70400000,1.74200000,55392939.04000000
2024-06-23,1.74270000,1.80600000,1.57390000,1.58560000,78656622.03000000
2024-06-24,1.58550000,1.86000000,1.47800000,1.82740000,170333640.39000000
2024-06-25,1.82740000,2.08800000,1.80780000,2.04000000,133775326.06000000
2024-06-26,2.03990000,2.16500000,1.90850000,2.00760000,100598918.24000000
2024-06-27,2.00780000,2.26250000,1.96470000,2.11690000,119641787.33000000
2024-06-28,2.11680000,2.14830000,1.89520000,1.98300000,72392319.66000000
2024-06-29,1.98250000,2.17780000,1.98250000,2.09100000,58941280.11000000
2024-06-30,2.09140000,2.21760000,1.91850000,2.19910000,85248470.09000000
2024-07-01,2.19920000,2.35520000,2.16320000,2.27130000,86181391.25000000
2024-07-02,2.27130000,2.37000000,2.15770000,2.20540000,55238163.97000000
2024-07-03,2.20620000,2.20710000,1.79230000,1.81000000,103941477.24000000
2024-07-04,1.80980000,1.89680000,1.70180000,1.72860000,117439546.45000000
2024-07-05,1.72820000,1.73950000,1.48550000,1.64840000,96035777.80000000
